word_id	seg_id	language	orth	phon	start	end	duration	lemma	POS	TAG	file	spkr_id	num_phon	split
DEU016_145_11	DEU016_145	DEU	beregovoy	b el r el g o v eU	4.34	5.17	0.83	Beregovoy	PROPN	NE	German/wav/016/GE016_145.wav	DEU016	8	DEV
DEU007_91_5	DEU007_91	DEU	atlanta	a t l a n t a	1.6	2.31	0.71	Atlanta	PROPN	NE	German/wav/007/GE007_91.wav	DEU007	7	DEV
DEU012_53_15	DEU012_53	DEU	hani	h al n i	8.27	8.79	0.52	Hani	PROPN	NE	German/wav/012/GE012_53.wav	DEU012	4	DEV
DEU035_84_1	DEU035_84	DEU	aloni	a l ol n il	0.39	0.9	0.51	Aloni	PROPN	NE	German/wav/035/GE035_84.wav	DEU035	5	DEV
DEU030_166_6	DEU030_166	DEU	rink	r i ng k	2.82	3.17	0.35	Rink	PROPN	NE	German/wav/030/GE030_166.wav	DEU030	4	DEV
DEU017_43_6	DEU017_43	DEU	zeiss	ts aI s	2.45	2.77	0.32	Zeiss	PROPN	NE	German/wav/017/GE017_43.wav	DEU017	3	DEV
DEU015_140_18	DEU015_140	DEU	allgäu	a l g ul	7.4	7.78	0.38	Allgäu	PROPN	NE	German/wav/015/GE015_140.wav	DEU015	4	DEV
DEU007_183_8	DEU007_183	DEU	nva	n f aU al	5.33	6.02	0.69	NVA	PROPN	NE	German/wav/007/GE007_183.wav	DEU007	4	DEV
DEU077_31_17	DEU077_31	DEU	offenbach	o f etu n b a x	8.22	9.23	1.01	Offenbach	PROPN	NE	German/wav/077/GE077_31.wav	DEU077	7	DEV
DEU013_173_13	DEU013_173	DEU	brunei	b r ul n aI	5.25	5.73	0.48	Brunei	PROPN	NE	German/wav/013/GE013_173.wav	DEU013	5	DEV
DEU052_79_18	DEU052_79	DEU	nuhn	n ul n	7.62	7.89	0.27	Nuhn	PROPN	NE	German/wav/052/GE052_79.wav	DEU052	3	DEV
DEU058_65_4	DEU058_65	DEU	heitmann	h aI t m a n	1.69	2.28	0.59	Heitmann	PROPN	NE	German/wav/058/GE058_65.wav	DEU058	6	DEV
DEU007_135_11	DEU007_135	DEU	irland	i r l a n t	4.66	5.19	0.53	Irland	PROPN	NE	German/wav/007/GE007_135.wav	DEU007	6	DEV
DEU059_11_3	DEU059_11	DEU	kgb	k g p	1.3	1.91	0.61	KGB	PROPN	NE	German/wav/059/GE059_11.wav	DEU059	3	DEV
DEU070_10_5	DEU070_10	DEU	kabul	k a b ul l	1.66	2.16	0.5	Kabul	PROPN	NE	German/wav/070/GE070_10.wav	DEU070	5	DEV
DEU030_171_3	DEU030_171	DEU	krauses	k r a u z etu s	1.42	2.16	0.74	krauses	PROPN	ADJA	German/wav/030/GE030_171.wav	DEU030	7	DEV
DEU069_7_12	DEU069_7	DEU	dessen	d e s etu n	5.41	5.7	0.29	der	PROPN	PDS	German/wav/069/GE069_7.wav	DEU069	5	DEV
DEU052_12_7	DEU052_12	DEU	a	al	2.81	3.08	0.27	A	PROPN	NN	German/wav/052/GE052_12.wav	DEU052	1	DEV
DEU029_35_11	DEU029_35	DEU	lien	l i etu n	6.28	6.68	0.4	Lien	PROPN	NE	German/wav/029/GE029_35.wav	DEU029	4	DEV
DEU014_196_14	DEU014_196	DEU	kissingen	k i s i ng etu n	5.26	5.78	0.52	Kissingen	PROPN	NE	German/wav/014/GE014_196.wav	DEU014	7	DEV
DEU048_45_9	DEU048_45	DEU	kräutler	k r ul t l atu	4.88	5.47	0.59	Kräutler	PROPN	NE	German/wav/048/GE048_45.wav	DEU048	6	DEV
DEU005_84_1	DEU005_84	DEU	varela	v a r e l a	0.61	1.13	0.52	Varela	PROPN	NE	German/wav/005/GE005_84.wav	DEU005	6	DEV
DEU032_60_5	DEU032_60	DEU	bush	b u S	1.42	1.75	0.33	Bush	PROPN	NE	German/wav/032/GE032_60.wav	DEU032	3	DEV
DEU027_40_17	DEU027_40	DEU	mailand	m aI l a n t	5.88	6.28	0.4	Mailand	PROPN	NE	German/wav/027/GE027_40.wav	DEU027	6	DEV
DEU027_26_10	DEU027_26	DEU	heidelberg	h aI d etu l b e atu k	4.94	5.57	0.63	Heidelberg	PROPN	NE	German/wav/027/GE027_26.wav	DEU027	9	DEV
DEU030_135_13	DEU030_135	DEU	barschels	b a r S etu l s	5.66	6.35	0.69	Barschel	PROPN	NE	German/wav/030/GE030_135.wav	DEU030	7	DEV
DEU027_26_10	DEU027_26	DEU	heidelberg	h aI d etu l b e atu k	4.94	5.57	0.63	Heidelberg	PROPN	NE	German/wav/027/GE027_26.wav	DEU027	9	DEV
DEU046_69_19	DEU046_69	DEU	mao	m a ol	7.14	7.48	0.34	Mao	PROPN	NE	German/wav/046/GE046_69.wav	DEU046	3	DEV
DEU051_104_12	DEU051_104	DEU	savannah	s a v a n a	4.44	4.95	0.51	Savannah	PROPN	NE	German/wav/051/GE051_104.wav	DEU051	6	DEV
DEU008_146_6	DEU008_146	DEU	weisungscharakter	v aI s u ng s k a r a k t etu r	1.84	2.77	0.93	Weisungscharakter	PROPN	NN	German/wav/008/GE008_146.wav	DEU008	14	DEV
DEU017_135_16	DEU017_135	DEU	landsberg	l a n ts b e atu k	8.08	8.73	0.65	Landsberg	PROPN	NE	German/wav/017/GE017_135.wav	DEU017	8	DEV
DEU035_72_4	DEU035_72	DEU	forschungsmittel	f o r S u ng s m i t etu l	1.33	2.04	0.71	Forschungsmittel	PROPN	NN	German/wav/035/GE035_72.wav	DEU035	12	DEV
DEU073_19_1	DEU073_19	DEU	rußland	r ul l a n t	0.25	0.8	0.55	Rußland	PROPN	NE	German/wav/073/GE073_19.wav	DEU073	6	DEV
DEU035_15_17	DEU035_15	DEU	ods	ol d s	4.39	4.79	0.4	ODS	PROPN	NE	German/wav/035/GE035_15.wav	DEU035	3	DEV
DEU075_71_12	DEU075_71	DEU	inönü	i n	5.53	5.72	0.19	Inönü	PROPN	NN	German/wav/075/GE075_71.wav	DEU075	2	DEV
DEU007_139_4	DEU007_139	DEU	raf	r a f	1.38	1.6	0.22	RAF	PROPN	NE	German/wav/007/GE007_139.wav	DEU007	3	DEV
DEU008_56_1	DEU008_56	DEU	pollmanns	p o l m a n s	0.27	0.72	0.45	Pollmanns	PROPN	NE	German/wav/008/GE008_56.wav	DEU008	7	DEV
DEU016_36_19	DEU016_36	DEU	plötzensee	p l ts etu n s el	10.15	10.92	0.77	Plötzensee	PROPN	NE	German/wav/016/GE016_36.wav	DEU016	7	DEV
DEU009_3_20	DEU009_3	DEU	bahai	b a h a il	8.06	8.48	0.42	Bahai	PROPN	NE	German/wav/009/GE009_3.wav	DEU009	5	DEV
DEU072_72_6	DEU072_72	DEU	belgrad	b e l g r al t	2.63	3.15	0.52	Belgrad	PROPN	NE	German/wav/072/GE072_72.wav	DEU072	7	DEV
DEU069_72_12	DEU069_72	DEU	hakenkreuze	h al k etu n k r eU ts etu	3.89	4.71	0.82	Hakenkreuze	PROPN	NE	German/wav/069/GE069_72.wav	DEU069	10	DEV
DEU063_51_9	DEU063_51	DEU	warschau	v a r S a u	3.85	4.25	0.4	Warschau	PROPN	NE	German/wav/063/GE063_51.wav	DEU063	6	DEV
DEU001_33_6	DEU001_33	DEU	kierey	i C	2.75	2.9	0.15	Kierey	PROPN	NE	German/wav/001/GE001_33.wav	DEU001	2	DEV
DEU035_88_10	DEU035_88	DEU	hoechst	h oel C s t	2.67	2.99	0.32	Hoechst	PROPN	NE	German/wav/035/GE035_88.wav	DEU035	5	DEV
DEU023_11_4	DEU023_11	DEU	oberwiesenthal	ol b atu v il s etu n t a l	1.8	2.85	1.05	Oberwiesenthal	PROPN	NN	German/wav/023/GE023_11.wav	DEU023	11	DEV
DEU035_36_18	DEU035_36	DEU	höchst	h C s t	6.75	6.99	0.24	Höchst	PROPN	NE	German/wav/035/GE035_36.wav	DEU035	4	DEV
DEU018_26_17	DEU018_26	DEU	damaskus	d a m a s k u s	7.46	8.01	0.55	Damaskus	PROPN	NE	German/wav/018/GE018_26.wav	DEU018	8	DEV
DEU037_63_6	DEU037_63	DEU	main	m a i n	2.77	3.13	0.36	Main	PROPN	NE	German/wav/037/GE037_63.wav	DEU037	4	DEV
DEU007_196_16	DEU007_196	DEU	ankara	a ng k a r a	5.93	6.37	0.44	Ankara	PROPN	NE	German/wav/007/GE007_196.wav	DEU007	6	DEV
DEU058_94_9	DEU058_94	DEU	leipzig	l aI p ts i k	4.99	5.58	0.59	Leipzig	PROPN	NE	German/wav/058/GE058_94.wav	DEU058	6	DEV
DEU051_117_5	DEU051_117	DEU	duisburg	d uel s b u atu k	1.6	2.02	0.42	Duisburg	PROPN	NE	German/wav/051/GE051_117.wav	DEU051	7	DEV
DEU017_53_3	DEU017_53	DEU	seiters	s aI t atu s	0.92	1.43	0.51	Seiters	PROPN	NE	German/wav/017/GE017_53.wav	DEU017	5	DEV
DEU008_95_1	DEU008_95	DEU	norbert	n o atu b atu t	0.48	0.89	0.41	Norbert	PROPN	NE	German/wav/008/GE008_95.wav	DEU008	6	DEV
DEU023_90_15	DEU023_90	DEU	amritsar	a m r i t z al r	6.49	7.25	0.76	Amritsar	PROPN	NE	German/wav/023/GE023_90.wav	DEU023	8	DEV
DEU029_28_4	DEU029_28	DEU	istanbul	i s t a n b ul l	1.66	2.3	0.64	Istanbul	PROPN	NE	German/wav/029/GE029_28.wav	DEU029	8	DEV
DEU004_114_1	DEU004_114	DEU	solms	s o l m s	0.4	0.87	0.47	Solms	PROPN	NE	German/wav/004/GE004_114.wav	DEU004	5	DEV
DEU008_32_10	DEU008_32	DEU	libyen	l ue b i etu ng	2.82	3.23	0.41	Libyen	PROPN	NE	German/wav/008/GE008_32.wav	DEU008	6	DEV
DEU008_195_4	DEU008_195	DEU	kubicki	k ul b i k il	1.56	2.0	0.44	Kubicki	PROPN	NE	German/wav/008/GE008_195.wav	DEU008	6	DEV
DEU050_2_1	DEU050_2	DEU	erich	el r i C	0.35	0.63	0.28	Erich	PROPN	NE	German/wav/050/GE050_2.wav	DEU050	4	DEV
DEU043_46_6	DEU043_46	DEU	jelzin	j e l ts il n	3.89	4.44	0.55	Jelzin	PROPN	NE	German/wav/043/GE043_46.wav	DEU043	6	DEV
DEU010_18_5	DEU010_18	DEU	band	b a n t	2.19	2.45	0.26	Band	PROPN	NN	German/wav/010/GE010_18.wav	DEU010	4	DEV
DEU013_150_18	DEU013_150	DEU	georgien	g etu o r g il etu n	7.07	7.67	0.6	Georgien	PROPN	NE	German/wav/013/GE013_150.wav	DEU013	8	DEV
DEU074_2_1	DEU074_2	DEU	kohl	k ol l	0.09	0.48	0.39	Kohl	PROPN	NE	German/wav/074/GE074_2.wav	DEU074	3	DEV
DEU015_110_7	DEU015_110	DEU	diestel	d il s t etu l	1.81	2.18	0.37	Diestel	PROPN	NE	German/wav/015/GE015_110.wav	DEU015	6	DEV
DEU012_64_11	DEU012_64	DEU	beirut	b aI r u t	3.83	4.28	0.45	Beirut	PROPN	NE	German/wav/012/GE012_64.wav	DEU012	5	DEV
DEU004_171_22	DEU004_171	DEU	csu	ts z u	7.74	8.08	0.34	CSU	PROPN	NE	German/wav/004/GE004_171.wav	DEU004	3	DEV
DEU046_31_13	DEU046_31	DEU	ulmanis	u l m al n il s	5.32	6.03	0.71	Ulmanis	PROPN	NE	German/wav/046/GE046_31.wav	DEU046	7	DEV
DEU052_110_17	DEU052_110	DEU	geschlechtshormons	g etu S l e C ts h o r m ol n s	5.06	6.02	0.96	Geschlechtshormons	PROPN	NE	German/wav/052/GE052_110.wav	DEU052	14	DEV
DEU008_168_1	DEU008_168	DEU	offenbach	o f etu n b a x	0.35	0.82	0.47	Offenbach	PROPN	NE	German/wav/008/GE008_168.wav	DEU008	7	DEV
DEU012_89_2	DEU012_89	DEU	jelzin	j e l ts il n	0.91	1.41	0.5	Jelzin	PROPN	NE	German/wav/012/GE012_89.wav	DEU012	6	DEV
DEU035_45_4	DEU035_45	DEU	osteuropa	o s t o ue atu ol p a	1.26	2.06	0.8	Osteuropa	PROPN	NE	German/wav/035/GE035_45.wav	DEU035	9	DEV
DEU052_62_11	DEU052_62	DEU	f	f	2.94	3.09	0.15	F	PROPN	NE	German/wav/052/GE052_62.wav	DEU052	1	DEV
DEU018_77_7	DEU018_77	DEU	schmidt	S m i t	2.22	2.64	0.42	Schmidt	PROPN	NE	German/wav/018/GE018_77.wav	DEU018	4	DEV
DEU069_28_12	DEU069_28	DEU	silvesterknallereien	z i l v e S t atu k n a l etu r aI etu n	4.72	5.97	1.25	Silvesterknallereien	PROPN	NE	German/wav/069/GE069_28.wav	DEU069	17	DEV
DEU077_31_17	DEU077_31	DEU	offenbach	o f etu n b a x	8.22	9.23	1.01	Offenbach	PROPN	NE	German/wav/077/GE077_31.wav	DEU077	7	DEV
DEU074_83_5	DEU074_83	DEU	horst	h o r s t	2.52	2.89	0.37	Horst	PROPN	NE	German/wav/074/GE074_83.wav	DEU074	5	DEV
DEU063_8_21	DEU063_8	DEU	jordanien	j o r d al n i etu n	8.39	9.13	0.74	Jordanien	PROPN	NE	German/wav/063/GE063_8.wav	DEU063	9	DEV
DEU043_155_4	DEU043_155	DEU	jahrgang	j al r g a ng	2.27	2.62	0.35	Jahrgang	PROPN	NE	German/wav/043/GE043_155.wav	DEU043	6	DEV
DEU043_155_4	DEU043_155	DEU	jahrgang	j al r g a ng	2.27	2.62	0.35	Jahrgang	PROPN	NE	German/wav/043/GE043_155.wav	DEU043	6	DEV
DEU035_12_11	DEU035_12	DEU	cumbria	k u m b r il al	3.02	3.66	0.64	Cumbria	PROPN	NE	German/wav/035/GE035_12.wav	DEU035	7	DEV
DEU007_30_6	DEU007_30	DEU	katrin	k a t r i n	2.5	2.98	0.48	Katrin	PROPN	NE	German/wav/007/GE007_30.wav	DEU007	6	DEV
DEU069_28_12	DEU069_28	DEU	silvesterknallereien	z i l v e S t atu k n a l etu r aI etu n	4.72	5.97	1.25	Silvesterknallereien	PROPN	NE	German/wav/069/GE069_28.wav	DEU069	17	DEV
DEU069_64_2	DEU069_64	DEU	aspin	ae s p i n	1.74	2.23	0.49	Aspin	PROPN	NE	German/wav/069/GE069_64.wav	DEU069	5	DEV
DEU054_25_5	DEU054_25	DEU	husseins	h u s e i n s	1.55	2.16	0.61	Hussein	PROPN	NE	German/wav/054/GE054_25.wav	DEU054	7	DEV
DEU052_151_19	DEU052_151	DEU	hogefeld	h ol g etu f e l t	5.37	5.93	0.56	Hogefeld	PROPN	NE	German/wav/052/GE052_151.wav	DEU052	8	DEV
DEU006_81_11	DEU006_81	DEU	mustafa	m u s t a f a	5.77	6.67	0.9	Mustafa	PROPN	NE	German/wav/006/GE006_81.wav	DEU006	7	DEV
DEU009_185_5	DEU009_185	DEU	bundesverfassungsgericht	b u n d etu s f e r f a s u ng s g etu r i C t	1.38	2.6	1.22	Bundesverfassungsgericht	PROPN	NE	German/wav/009/GE009_185.wav	DEU009	21	DEV
DEU029_21_9	DEU029_21	DEU	meiningen	m aI n i ng etu n	3.71	4.24	0.53	Meiningen	PROPN	NE	German/wav/029/GE029_21.wav	DEU029	7	DEV
DEU050_195_1	DEU050_195	DEU	balladur	b a l a d ul r	0.33	0.83	0.5	Balladur	PROPN	NE	German/wav/050/GE050_195.wav	DEU050	7	DEV
DEU011_131_3	DEU011_131	DEU	struck	S t r u k	1.65	2.14	0.49	Struck	PROPN	NE	German/wav/011/GE011_131.wav	DEU011	5	DEV
DEU057_20_11	DEU057_20	DEU	hakenkreuze	h al k etu n k r eU ts etu	2.97	3.76	0.79	Hakenkreuze	PROPN	NE	German/wav/057/GE057_20.wav	DEU057	10	DEV
DEU060_71_12	DEU060_71	DEU	vietnam	v il e t n a m	4.67	5.14	0.47	Vietnam	PROPN	NE	German/wav/060/GE060_71.wav	DEU060	7	DEV
DEU056_5_3	DEU056_5	DEU	katalonien	k a t a l ol n i etu n	1.2	2.0	0.8	Katalonien	PROPN	NE	German/wav/056/GE056_5.wav	DEU056	10	DEV
DEU023_97_22	DEU023_97	DEU	irak	i r al k	9.38	9.84	0.46	Irak	PROPN	NE	German/wav/023/GE023_97.wav	DEU023	4	DEV
DEU008_43_8	DEU008_43	DEU	afrikas	al f r il k al s	2.2	2.86	0.66	Afrika	PROPN	NE	German/wav/008/GE008_43.wav	DEU008	7	DEV
DEU017_53_8	DEU017_53	DEU	blumenwitz	b l ul m e n v i ts	2.63	3.28	0.65	Blumenwitz	PROPN	NE	German/wav/017/GE017_53.wav	DEU017	9	DEV
DEU020_52_10	DEU020_52	DEU	sowjetunion	z o v j e t ul n il ol n	4.03	4.81	0.78	Sowjetunion	PROPN	NE	German/wav/020/GE020_52.wav	DEU020	11	DEV
DEU023_18_2	DEU023_18	DEU	trotha	t r ol t h al	0.81	1.3	0.49	Trotha	PROPN	NE	German/wav/023/GE023_18.wav	DEU023	6	DEV
DEU030_158_6	DEU030_158	DEU	balladur	b a l a d ul r	2.79	3.37	0.58	Balladur	PROPN	NE	German/wav/030/GE030_158.wav	DEU030	7	DEV
DEU052_79_18	DEU052_79	DEU	nuhn	n ul n	7.62	7.89	0.27	Nuhn	PROPN	NE	German/wav/052/GE052_79.wav	DEU052	3	DEV
DEU044_53_3	DEU044_53	DEU	filipp	f il l i p	1.62	2.15	0.53	Filipp	PROPN	NE	German/wav/044/GE044_53.wav	DEU044	5	DEV
DEU020_71_12	DEU020_71	DEU	radio	r al d il ol	3.79	4.39	0.6	Radio	PROPN	NE	German/wav/020/GE020_71.wav	DEU020	5	DEV
DEU016_72_6	DEU016_72	DEU	han	h a n	3.74	3.98	0.24	Han	PROPN	NE	German/wav/016/GE016_72.wav	DEU016	3	DEV
DEU077_35_8	DEU077_35	DEU	japan	j a p al n	4.91	5.56	0.65	Japan	PROPN	NE	German/wav/077/GE077_35.wav	DEU077	5	DEV
DEU043_199_6	DEU043_199	DEU	linkohr	l i ng k ol r	3.12	3.77	0.65	Linkohr	PROPN	NE	German/wav/043/GE043_199.wav	DEU043	6	DEV
DEU073_62_7	DEU073_62	DEU	glotz	g l o ts	3.71	4.16	0.45	Glotz	PROPN	NE	German/wav/073/GE073_62.wav	DEU073	4	DEV
DEU046_31_13	DEU046_31	DEU	ulmanis	u l m al n il s	5.32	6.03	0.71	Ulmanis	PROPN	NE	German/wav/046/GE046_31.wav	DEU046	7	DEV
DEU054_61_12	DEU054_61	DEU	amato	a m al t o	4.09	4.59	0.5	Amato	PROPN	NE	German/wav/054/GE054_61.wav	DEU054	5	DEV
DEU012_170_18	DEU012_170	DEU	norwegen	n o r v el g etu n	7.37	7.86	0.49	Norwegen	PROPN	NE	German/wav/012/GE012_170.wav	DEU012	8	DEV
DEU020_61_10	DEU020_61	DEU	island	i s l a n t	2.64	3.04	0.4	Island	PROPN	NE	German/wav/020/GE020_61.wav	DEU020	6	DEV
DEU052_174_10	DEU052_174	DEU	bittners	b i t n atu s	3.52	3.94	0.42	Bittners	PROPN	NE	German/wav/052/GE052_174.wav	DEU052	6	DEV
DEU043_8_3	DEU043_8	DEU	warnkes	v a r ng k etu s	1.31	1.76	0.45	Warnkes	PROPN	NE	German/wav/043/GE043_8.wav	DEU043	7	DEV
DEU074_80_3	DEU074_80	DEU	waldberg	v a l t b e atu k	0.83	1.44	0.61	Waldberg	PROPN	NE	German/wav/074/GE074_80.wav	DEU074	8	DEV
DEU008_75_11	DEU008_75	DEU	bautrupp	b aU t r u p	4.62	5.11	0.49	Bautrupp	PROPN	NE	German/wav/008/GE008_75.wav	DEU008	6	DEV
DEU020_54_5	DEU020_54	DEU	bern	b e r n	1.61	2.13	0.52	Bern	PROPN	NE	German/wav/020/GE020_54.wav	DEU020	4	DEV
DEU053_50_11	DEU053_50	DEU	asien	al z il etu n	3.02	3.46	0.44	Asien	PROPN	NE	German/wav/053/GE053_50.wav	DEU053	5	DEV
DEU045_5_8	DEU045_5	DEU	domingo	d o m i ng g ol	2.4	2.89	0.49	Domingo	PROPN	NE	German/wav/045/GE045_5.wav	DEU045	7	DEV
DEU029_49_7	DEU029_49	DEU	regent	r el g e n t	2.86	3.47	0.61	Regent	PROPN	NE	German/wav/029/GE029_49.wav	DEU029	6	DEV
DEU002_89_12	DEU002_89	DEU	jansen	j a n z etu n	6.37	6.99	0.62	Jansen	PROPN	NE	German/wav/002/GE002_89.wav	DEU002	6	DEV
DEU014_30_7	DEU014_30	DEU	kisimaio	k i s i m a j o	1.68	2.44	0.76	Kisimaio	PROPN	NE	German/wav/014/GE014_30.wav	DEU014	8	DEV
DEU059_42_1	DEU059_42	DEU	schaumann	S a u m a n n	0.03	0.5	0.47	Schaumann	PROPN	NE	German/wav/059/GE059_42.wav	DEU059	7	DEV
DEU043_127_8	DEU043_127	DEU	richard	r i C a atu t	2.94	3.35	0.41	Richard	PROPN	NE	German/wav/043/GE043_127.wav	DEU043	6	DEV
DEU030_21_11	DEU030_21	DEU	schumacher	S ul m a x atu	3.68	4.18	0.5	Schumacher	PROPN	NE	German/wav/030/GE030_21.wav	DEU030	6	DEV
DEU052_165_11	DEU052_165	DEU	mathis	m a d i s	3.7	4.19	0.49	Mathis	PROPN	NE	German/wav/052/GE052_165.wav	DEU052	5	DEV
DEU020_161_5	DEU020_161	DEU	bahl	b al l	1.81	2.37	0.56	Bahl	PROPN	NE	German/wav/020/GE020_161.wav	DEU020	3	DEV
DEU037_49_7	DEU037_49	DEU	voß	v o	2.72	2.84	0.12	Voß	PROPN	NE	German/wav/037/GE037_49.wav	DEU037	2	DEV
DEU052_81_1	DEU052_81	DEU	möllemann	m l etu m a n	0.42	0.94	0.52	Möllemann	PROPN	NE	German/wav/052/GE052_81.wav	DEU052	6	DEV
DEU051_104_12	DEU051_104	DEU	savannah	s a v a n a	4.44	4.95	0.51	Savannah	PROPN	NE	German/wav/051/GE051_104.wav	DEU051	6	DEV
DEU016_138_4	DEU016_138	DEU	tau	t a u	1.33	1.67	0.34	Tau	PROPN	NE	German/wav/016/GE016_138.wav	DEU016	3	DEV
DEU011_12_6	DEU011_12	DEU	charles	S al r l s	2.29	2.76	0.47	Charles	PROPN	NE	German/wav/011/GE011_12.wav	DEU011	5	DEV
DEU053_44_16	DEU053_44	DEU	ludwigshafen	l ul t v i C s h al f etu n	5.8	6.47	0.67	Ludwigshafen	PROPN	NE	German/wav/053/GE053_44.wav	DEU053	12	DEV
DEU006_100_6	DEU006_100	DEU	haag	h al k	2.11	2.41	0.3	Haag	PROPN	NE	German/wav/006/GE006_100.wav	DEU006	3	DEV
DEU010_141_8	DEU010_141	DEU	krause	k r aU z etu	2.36	2.71	0.35	Krause	PROPN	NE	German/wav/010/GE010_141.wav	DEU010	5	DEV
DEU025_43_10	DEU025_43	DEU	sociedad	s o s j e d a t	4.03	4.72	0.69	Sociedad	PROPN	NE	German/wav/025/GE025_43.wav	DEU025	8	DEV
DEU046_85_4	DEU046_85	DEU	wächter	v C t atu	1.39	1.54	0.15	Wächter	PROPN	NE	German/wav/046/GE046_85.wav	DEU046	4	DEV
DEU047_67_7	DEU047_67	DEU	gorazde	g ol r a S d etu	3.1	3.79	0.69	Gorazde	PROPN	NE	German/wav/047/GE047_67.wav	DEU047	7	DEV
DEU012_170_18	DEU012_170	DEU	norwegen	n o r v el g etu n	7.37	7.86	0.49	Norwegen	PROPN	NE	German/wav/012/GE012_170.wav	DEU012	8	DEV
DEU060_18_15	DEU060_18	DEU	jena	j el n al	4.38	4.69	0.31	Jena	PROPN	NE	German/wav/060/GE060_18.wav	DEU060	4	DEV
DEU008_87_10	DEU008_87	DEU	kornkammer	k o r n k a m etu r	4.48	5.14	0.66	Kornkammer	PROPN	NE	German/wav/008/GE008_87.wav	DEU008	9	DEV
DEU015_47_2	DEU015_47	DEU	burkhart	b u r g h a r t	0.69	1.05	0.36	Burkhart	PROPN	NE	German/wav/015/GE015_47.wav	DEU015	8	DEV
DEU046_86_21	DEU046_86	DEU	ukp	ul k al p	8.11	8.42	0.31	UKP	PROPN	NE	German/wav/046/GE046_86.wav	DEU046	4	DEV
DEU014_30_7	DEU014_30	DEU	kisimaio	k i s i m a j o	1.68	2.44	0.76	Kisimaio	PROPN	NE	German/wav/014/GE014_30.wav	DEU014	8	DEV
DEU056_36_11	DEU056_36	DEU	europa	eU r ol p al	3.88	4.3	0.42	Europa	PROPN	NE	German/wav/056/GE056_36.wav	DEU056	5	DEV
DEU017_135_9	DEU017_135	DEU	ersc	e atu s k	4.86	5.21	0.35	ERSC	PROPN	NE	German/wav/017/GE017_135.wav	DEU017	4	DEV
DEU051_59_27	DEU051_59	DEU	stalingrad	S t al l i n g r al t	8.8	9.63	0.83	Stalingrad	PROPN	NE	German/wav/051/GE051_59.wav	DEU051	10	DEV
DEU045_5_8	DEU045_5	DEU	domingo	d o m i ng g ol	2.4	2.89	0.49	Domingo	PROPN	NE	German/wav/045/GE045_5.wav	DEU045	7	DEV
DEU057_7_11	DEU057_7	DEU	lübeck	l b e k	3.43	3.73	0.3	Lübeck	PROPN	NE	German/wav/057/GE057_7.wav	DEU057	4	DEV
DEU008_8_10	DEU008_8	DEU	leverkusen	l e v atu k ul z etu n	3.52	4.09	0.57	Leverkusen	PROPN	NE	German/wav/008/GE008_8.wav	DEU008	9	DEV
DEU054_11_1	DEU054_11	DEU	rabin	r a b il n	0.22	0.68	0.46	Rabin	PROPN	NE	German/wav/054/GE054_11.wav	DEU054	5	DEV
DEU062_77_7	DEU062_77	DEU	prag	p r al k	1.67	1.96	0.29	Prag	PROPN	NE	German/wav/062/GE062_77.wav	DEU062	4	DEV
DEU038_26_11	DEU038_26	DEU	ruanda	r u a n d a	3.23	3.8	0.57	Ruanda	PROPN	NE	German/wav/038/GE038_26.wav	DEU038	6	DEV
DEU006_79_18	DEU006_79	DEU	corps	k o r b s	7.42	7.84	0.42	Corps	PROPN	NE	German/wav/006/GE006_79.wav	DEU006	5	DEV
DEU006_46_7	DEU006_46	DEU	tapie	t a p il	3.91	4.45	0.54	Tapie	PROPN	NE	German/wav/006/GE006_46.wav	DEU006	4	DEV
DEU052_87_7	DEU052_87	DEU	südostasien	s d o s t al s i etu n	3.26	4.05	0.79	Südostasien	PROPN	NE	German/wav/052/GE052_87.wav	DEU052	10	DEV
DEU061_142_15	DEU061_142	DEU	wedemeier	v el d etu m aI atu	6.72	7.42	0.7	Wedemeier	PROPN	NE	German/wav/061/GE061_142.wav	DEU061	7	DEV
DEU051_44_2	DEU051_44	DEU	michendorf	m i C etu n d o r f	0.45	1.23	0.78	Michendorf	PROPN	NE	German/wav/051/GE051_44.wav	DEU051	9	DEV
DEU035_18_15	DEU035_18	DEU	nächtens	n C t etu n s	4.69	5.1	0.41	nächtens	PROPN	NE	German/wav/035/GE035_18.wav	DEU035	6	DEV
DEU061_194_11	DEU061_194	DEU	trotha	t r ol t h al	4.74	5.28	0.54	Trotha	PROPN	NN	German/wav/061/GE061_194.wav	DEU061	6	DEV
DEU042_21_9	DEU042_21	DEU	österreich	s t atu r aI C	4.22	4.64	0.42	Österreich	PROPN	NE	German/wav/042/GE042_21.wav	DEU042	6	DEV
DEU007_38_10	DEU007_38	DEU	arria	a atu il a	5.37	5.92	0.55	Arria	PROPN	NE	German/wav/007/GE007_38.wav	DEU007	4	DEV
DEU020_120_1	DEU020_120	DEU	garretta	g a r e t t al	0.5	1.06	0.56	Garretta	PROPN	NE	German/wav/020/GE020_120.wav	DEU020	7	DEV
DEU029_55_8	DEU029_55	DEU	waco	v al k ol	3.41	3.93	0.52	Waco	PROPN	NE	German/wav/029/GE029_55.wav	DEU029	4	DEV
DEU076_13_2	DEU076_13	DEU	geißler	g a i l etu r	0.23	0.59	0.36	Geißler	PROPN	NE	German/wav/076/GE076_13.wav	DEU076	6	DEV
